Text,IsFake
"Senator Chris Dodd, chairman of the Senate Banking Committee, placed an amendment in the stimulus bill that allowed for banks bailed out with taxpayer money including AIG to hand out huge bonuses.",false
Says legislative debate of airport pat-down procedures initiated federal changes in security procedures.,true
Says Hillary Clinton aide Huma Abedin has ties to the Muslim Brotherhood.,true
"Decorated Marine, two-tour Iraq war vet.",false
"If you make more than $250,000 a year you only really take home about $125,000.",true
Says Donald Trump said the U.S. should encourage Japan to get nuclear weapons.,false
We have the highest rate of childhood poverty of any major country on Earth.,true
"The Doherty Campaign, unlike the Cicilline Campaign, is funded mostly by individual donors -- not the big PACs that Cicilline relies on.",true
"Since parole abolition, Virginias crime rate has fallen to third lowest in the country, our recidivism rate is down 20 percent and thats the second lowest in the country.",false
"'When you were casting your vote for Republicans, Brian Kemp was voting for Democrats.",true
"'I want to give every American a $5,000 refundable tax credit.'",false
Says Hillary Clinton plans to massively increase admissions (of Middle East refugees) including a 500 percent increase in Syrian refugees coming into our country.,false
"If you look at the jobs lost in the private sector as opposed to the job gains in the public sector, its out of whack. The governments growing and the private economys shrinking.",false
The president and vice president cant be from the same state.,true
"There are actual cities like Birmingham, England, that are totally Muslim where non-Muslims just simply dont go in.",true
"Says 40 years ago, the U.S. placed Texas under Voting Rights Act for failing to print ballots in Spanish.",false
I campaigned on (the proposals in the budget repair bill for Wisconsin) all throughout the election. Anybody who says they are shocked on this has been asleep for the past two years.,true
"[When I was mayor] Providence was one of the five renaissance cities of America, according to USA Today in those days. Money magazine said it was the fifth best city to live in in America. In addition to that, All Cities Almanac said in 1994, I believe, that it was the safest city in America.",false
"If you took every penny of the 1 percent, including their dog, you wouldnt even begin to balance the budget.",true
The Obama administration went to court to keep one of these five in jail at Guantanamo just three years ago because he was such a huge risk.,false
Says Israel profiles based on ethnicity and does it very successfully.,false
Statistics show 2 to 3 Texas women per week have major complications and 10 women per week seek help at an ER after an abortion.,true
"Under the new health care law, all real estate transactions will be subject to a 3.8% Sales Tax",true
Says Sherwin-Williams is making lead paint and poisoning people around the world.,false
"When the governor announced his jobs budget, 99 folks from the Department of Taxation were let go the next day.",false
"If we use (Tax Increment Financing) funding, thats going to take funds from the general fund for Pinellas County, as it will take funds from the general fund for the city of St. Pete.",true
Illegal counterfeiting and piracy costs the U.S. economy $100 billion... every year.,true
"Some criminals have learned how to spy on Americans, hacking into our home computers and looking out through the video camera attached to the screen.",false
Says Texas public school funding grew three times the rate of enrollment from 2002 to 2012.,true
Says Indiana Gov. Mike Pence denies that theres such a thing as evolution.,false
Insurance companies have seen their profits soar by more than 400 percent since 2001.,false
"Since the stimulus package was passed, Ohios lost over 100,000 more jobs.",false
"When Jim Doyle was governor and Mary Burke was commerce secretary, Wisconsin saw billions in middle-class tax hikes on nursing home beds, gas, phones and garbage.",true
Barry Smitherman doesnt have enough legal experience to apply for most of the jobs at the attorney generals office.,false
"Says Russ Feingold got paid $8,000 a lecture at Stanford University.",true
Says Connie Mack wrote a letter to the Department of Transportation in order to get $29 million in stimulus for his congressional district.,false
